system:index,GID_0,GID_1,NAME_0,NAME_1,VARNAME_1,sum,.geo
00006d18bde90d5e3bf7,BFA,BFA.9_1,Burkina Faso,Haut-Bassins,,49864.937697114896,
0000d59a255e4eaba06b,BFA,BFA.13_1,Burkina Faso,Sud-Ouest,,46754.34136899429,
0000dc98ea3cd42597eb,BFA,BFA.2_1,Burkina Faso,Cascades,,18521.603554964066,
0000cd6763c3938e8104,MLI,MLI.8_1,Mali,Sikasso,,48246.26311295197,
0000354d7484d6713067,MLI,MLI.7_1,Mali,SÃ©gou,Segou,50964.94858157635,
0000a50735eb481f8af5,MLI,MLI.5_1,Mali,Koulikoro,,121179.98126164079,
0000b1b6c0305f4229d0,CIV,CIV.10_1,CÃ´te d'Ivoire,Savanes,,88202.81309159631,
000066dca0376bf6dc20,MLI,MLI.1_1,Mali,Bamako,,0.0,
000098dbce621d2ac3b1,MLI,MLI.3_1,Mali,Kayes,,148163.93831955054,
00004a31ab78db81c6cb,GIN,GIN.4_1,Guinea,Kankan,,66412.63167944748,
0000e6469980eacff98f,GIN,GIN.3_1,Guinea,Faranah,,11802.134257522752,
0000c5307888e2131c81,MRT,MRT.8_1,Mauritania,Hodh el Gharbi,Hodh Occidental|Western Hodh,112600.12293940783,
00005d7bcce6b53f4b93,MRT,MRT.2_1,Mauritania,Assaba,AÃ§aba|el-`AÃ§Ã¢ba,6454.413931816816,
0000316580ec4436d09e,MRT,MRT.11_1,Mauritania,Tagant,,299.7941980957985,
0000d6a4dcd131de9ae3,MRT,MRT.3_1,Mauritania,Brakna,,15928.984658607782,
0000473da798f9bf22a0,MRT,MRT.5_1,Mauritania,Gorgol,,3188.7114588784234,
0000070ae703dd871c86,SEN,SEN.9_1,Senegal,Matam,,91484.1558718873,
0000f4afb55637b944c2,MRT,MRT.13_1,Mauritania,Trarza,,8561.527684390312,
00000a97e329c2941d51,MRT,MRT.9_1,Mauritania,Inchiri,,405.45936596393585,
0000bcf234cd9889cc82,SEN,SEN.10_1,Senegal,Saint-Louis,Fleuve|VallÃ©e du Fleuve,83943.95032911564,
00008631ba6de554c318,SEN,SEN.8_1,Senegal,Louga,,85106.38304916785,
0000df7f6d5b15f9a08d,MRT,MRT.10_1,Mauritania,Nouakchott,,2915.0193881128353,
0000ffc9a295e5145dce,MRT,MRT.4_1,Mauritania,Dakhlet Nouadhibou,Dakhlet NouÃ¢dhibou|Baie du LÃ©vrier|LÃ©vrier Bay,279.3184433263891,
00000bff205a417f3641,SEN,SEN.13_1,Senegal,ThiÃ¨s,,137868.63735524687,
0000d4c4e2b53225c3b7,SEN,SEN.1_1,Senegal,Dakar,Cap Vert|Dacar,1506.2708514391209,
00001a20b679ae705ff1,SEN,SEN.2_1,Senegal,Diourbel,,76882.4244129631,
0000c9c06988cd757bb4,SEN,SEN.3_1,Senegal,Fatick,,43940.52525066253,
00009258428b84a4bbb3,GMB,GMB.4_1,Gambia,North Bank,,5519.848095745667,
0000560729acf5d2db25,GMB,GMB.6_1,Gambia,Western,,28344.922623618913,
0000d8668f8188311ce7,GMB,GMB.1_1,Gambia,Banjul,,0.0,
0000c982ccb3ecd976f5,SEN,SEN.14_1,Senegal,Ziguinchor,,26822.347039335615,
0000ef2ad336db8398c5,GNB,GNB.5_1,Guinea-Bissau,Cacheu,,998.2494328022003,
0000a00d73b30de79350,GNB,GNB.4_1,Guinea-Bissau,Bolama,Bolama-Bijagcs,3822.8094543218613,
0000a1c738441a486659,GNB,GNB.9_1,Guinea-Bissau,Tombali,,573.3486160928128,
00004486e2afb34a4d63,GNB,GNB.8_1,Guinea-Bissau,Quinara,Buba,0.0,
0000092a7173ace73203,GIN,GIN.1_1,Guinea,BokÃ©,,66944.68012321083,
00008ea2bf0104e36476,GIN,GIN.5_1,Guinea,Kindia,,69267.77956655013,
00005089229e88ca61b1,GNB,GNB.6_1,Guinea-Bissau,GabÃº,,12297.562460780144,
0000d29d932816658073,GNB,GNB.1_1,Guinea-Bissau,BafatÃ¡,,0.0,
0000ef286282c2244d97,GNB,GNB.7_1,Guinea-Bissau,Oio,,1521.509848850381,
00003618694a9df5c034,SEN,SEN.7_1,Senegal,Kolda,,26092.761416316032,
000015736031466a909e,SEN,SEN.12_1,Senegal,Tambacounda,SÃ©nÃ©gal Oriental,48423.18945176064,
0000b801f0cec9cc20a1,SEN,SEN.11_1,Senegal,SÃ©dhiou,,7404.4915164113045,
0000602f33c867e3b9b7,GNB,GNB.3_1,Guinea-Bissau,Bissau,,298.43615943941415,
00008e0ccc9344e532ea,GNB,GNB.2_1,Guinea-Bissau,Biombo,,2043.1575528537521,
0000bbc6b305f2c6909a,GMB,GMB.2_1,Gambia,Lower River,Central|South Bank,530.4482362866402,
00004159c410485e6ec8,SEN,SEN.5_1,Senegal,Kaolack,,63469.839940519196,
0000106e943de78c023c,GMB,GMB.3_1,Gambia,Maccarthy Island,Central River|Jangjangbureh|Janjanbureh|Janjangburreh,601.0282926559448,
00003e1c753980ca870d,SEN,SEN.4_1,Senegal,Kaffrine,,13631.853655501207,
00006ba1e01395c37849,GMB,GMB.5_1,Gambia,Upper River,,12375.364863991737,
0000907166da06af5667,SEN,SEN.6_1,Senegal,KÃ©dougou,SÃ©nÃ©gal Oriental,50883.66177985224,
0000b2f76e1579347564,MRT,MRT.6_1,Mauritania,Guidimaka,Guidimagha|Guidimakha,2881.933004670751,
0000ab37cc2d64c1717f,GIN,GIN.6_1,Guinea,LabÃ©,,5120.535662889481,
0000772822dfacd7dde6,GIN,GIN.7_1,Guinea,Mamou,,12443.1325314641,
000006909bc1d595410e,SLE,SLE.2_1,Sierra Leone,Northern,,56100.80124981332,
000013d321e7152cce44,SLE,SLE.1_1,Sierra Leone,Eastern,,5417.142430365086,
00003a75c5ae36e696e5,GIN,GIN.2_1,Guinea,Conakry,,1265.2622796049304,
0000c91c3d31d65c6762,SLE,SLE.3_1,Sierra Leone,Southern,,16585.254737627507,
0000386c909e82a8650c,SLE,SLE.4_1,Sierra Leone,Western,,3585.9801445820754,
00001e9742320052d8b8,GIN,GIN.8_1,Guinea,NzÃ©rÃ©korÃ©,,34771.70356698059,
00006549045a637e2fb7,LBR,LBR.3_1,Liberia,Gbapolu,Gbarpolu,184034.0758972168,
00003ae2d4bf0b55f62e,LBR,LBR.4_1,Liberia,Grand Cape Mount,,9666.020354062319,
0000a557ff1c1c7c3b20,LBR,LBR.1_1,Liberia,Bomi,,1541.2026147599315,
00009f930a0069bec042,LBR,LBR.11_1,Liberia,Montserrado,,9072.617319926969,
00002071b993cf1abaa5,LBR,LBR.9_1,Liberia,Margibi,,27259.83719627624,
0000efc0e6b1324328e1,CIV,CIV.2_1,CÃ´te d'Ivoire,Bas-Sassandra,,242673.8036447427,
0000aa958ecd3715c755,LBR,LBR.10_1,Liberia,Maryland,,5389.389421502048,
0000cd72e9ef91220391,LBR,LBR.7_1,Liberia,GrandKru,Grand Kru,0.0,
00007d6ec3b1bbe8f4d4,LBR,LBR.14_1,Liberia,River Gee,,665.7931725978851,
0000f40ba36f9387ba73,LBR,LBR.15_1,Liberia,Sinoe,,58.02954721450806,
00008b191d54f6a664e1,LBR,LBR.5_1,Liberia,GrandBassa,Grand Bassa,13165.362977852485,
0000defcf5b9a720b1a9,LBR,LBR.13_1,Liberia,River Cess,Rivercess,0.0,
00006c59a95551c057d6,LBR,LBR.6_1,Liberia,GrandGedeh,Grand Gedeh,33019.99061846733,
000063949a259c126e3a,CIV,CIV.8_1,CÃ´te d'Ivoire,Montagnes,,166077.6375249797,
0000f7ee77724941fe4b,LBR,LBR.12_1,Liberia,Nimba,,961.4232803940773,
0000c27beff12c9248fa,LBR,LBR.2_1,Liberia,Bong,,2164.0976510754404,
000054bf1264cdd7cbb3,LBR,LBR.8_1,Liberia,Lofa,,85.8916879594326,
0000b8870bad030fd0ba,CIV,CIV.4_1,CÃ´te d'Ivoire,DenguÃ©lÃ©,,29851.153615738953,
0000a50fa2869366876b,CIV,CIV.12_1,CÃ´te d'Ivoire,Woroba,,64831.00684521958,
0000b9090754a59a1575,CIV,CIV.9_1,CÃ´te d'Ivoire,Sassandra-MarahouÃ©,,173020.48176833708,
0000b2e1df0c1568c2c8,CIV,CIV.11_1,CÃ´te d'Ivoire,VallÃ©e du Bandama,,105001.0318623162,
0000656b0e363a060add,CIV,CIV.6_1,CÃ´te d'Ivoire,Lacs,,129235.27502408669,
0000701e3d5d38823afb,CIV,CIV.13_1,CÃ´te d'Ivoire,Yamoussoukro,,14086.782637540618,
000092c509a76a18ea90,CIV,CIV.7_1,CÃ´te d'Ivoire,Lagunes,,150975.5579733935,
00006963ce9fa7537179,CIV,CIV.5_1,CÃ´te d'Ivoire,GÃ´h-Djiboua,,239343.55291977455,
00001d89e5cdde269603,CIV,CIV.1_1,CÃ´te d'Ivoire,Abidjan,,16823.813792122586,
0000a66c4948401503de,CIV,CIV.3_1,CÃ´te d'Ivoire,ComoÃ©,,126951.07037982272,
000026df4ecb8fbc35c3,GHA,GHA.10_1,Ghana,Western,,496345.43733807345,
0000c35f47912db7c5b6,GHA,GHA.2_1,Ghana,Brong Ahafo,,315314.1290412604,
0000950f91de922668c8,CIV,CIV.14_1,CÃ´te d'Ivoire,Zanzan,,83413.14493372901,
00008053294388014a85,GHA,GHA.9_1,Ghana,Volta,,255475.2502137723,
00007dd09fb93783d97c,GHA,GHA.1_1,Ghana,Ashanti,,335758.511816887,
0000cc7e8b9a4f17a1d4,GHA,GHA.4_1,Ghana,Eastern,,384665.43516118405,
0000f7f5c50752361d6c,GHA,GHA.3_1,Ghana,Central,,319597.8366587444,
00009a7340ea9f9a76f8,GHA,GHA.5_1,Ghana,Greater Accra,,41759.56258160471,
00000c7405ce08e51702,TGO,TGO.3_1,Togo,Maritime,RÃ©gion Maritime,87683.71303245472,
0000e3df791696cbba8c,BEN,BEN.8_1,Benin,Littoral,,0.0,
0000a8eddbe2b4857417,BEN,BEN.3_1,Benin,Atlantique,,75034.16342397963,
0000888616bbacfa4bbc,BEN,BEN.9_1,Benin,Mono,,31761.00408927822,
0000bf8d2448e9ed0d55,TGO,TGO.4_1,Togo,Plateaux,RÃ©gion des Plateaux,156566.9285327143,
0000ef6418c19db6364a,BEN,BEN.7_1,Benin,Kouffo,Couffo,14787.955955187012,
00004d0b034b83cbcc40,BEN,BEN.10_1,Benin,OuÃ©mÃ©,,17839.7899537568,
00007a53e783ca808e01,BEN,BEN.12_1,Benin,Zou,,23527.960222613463,
00009106634d70aaeb2d,BEN,BEN.11_1,Benin,Plateau,,39013.23385720674,
0000464eb5e9b0693a2f,BEN,BEN.5_1,Benin,Collines,,23397.65061685443,
0000f75b01818ef10c75,TGO,TGO.1_1,Togo,Centre,"RÃ©gion Centrale, RÃ©gion du Centre",93670.89908503575,
0000ea598ff996305f7c,TGO,TGO.2_1,Togo,Kara,RÃ©gion de la Kara,151650.0614331141,
00005adaeb3c2d863410,BEN,BEN.2_1,Benin,Atakora,,56818.28030985594,
000026bb99e27bcda8e6,BEN,BEN.6_1,Benin,Donga,,39513.407640402686,
0000dfdfda48763359e2,BEN,BEN.4_1,Benin,Borgou,,41663.900138392055,
0000faffcfa259c87575,BEN,BEN.1_1,Benin,Alibori,,16475.40568080778,
0000b6540229192ca1b6,NGA,NGA.28_1,Nigeria,Ogun,,481916.7454317186,
0000712fa9c4693c1e70,NGA,NGA.31_1,Nigeria,Oyo,,151367.63406154953,
00008754aea269f091a6,NGA,NGA.24_1,Nigeria,Kwara,,115311.55459308649,
0000cff2cf340fc25c68,NGA,NGA.27_1,Nigeria,Niger,,200476.21229825282,
000086db067f7e7fba7a,NGA,NGA.22_1,Nigeria,Kebbi,,186065.47789709142,
0000ade5866d5f103b3e,NGA,NGA.30_1,Nigeria,Osun,,228181.45261908427,
00009ee63f56e1377cab,NGA,NGA.13_1,Nigeria,Ekiti,,133031.2252245844,
0000e5b6f385e54dee20,NGA,NGA.29_1,Nigeria,Ondo,,130554.59460914409,
000078a6d5139a28657b,NGA,NGA.25_1,Nigeria,Lagos,,38126.433958104295,
0000f25430d07d644919,NGA,NGA.12_1,Nigeria,Edo,,820221.2563194841,
000015f1463bd1f68b4a,NGA,NGA.10_1,Nigeria,Delta,,194729.409643838,
00009115dd65a31ef699,NGA,NGA.6_1,Nigeria,Bayelsa,,148119.72079939628,
00009184c4657478a4b9,NGA,NGA.33_1,Nigeria,Rivers,,286893.9937065784,
0000e770a4f2ecd14d9b,NGA,NGA.17_1,Nigeria,Imo,,334809.2745065239,
00004dacbba479e051a8,NGA,NGA.1_1,Nigeria,Abia,,380858.4345000897,
00008ee1c94c90c48916,NGA,NGA.3_1,Nigeria,Akwa Ibom,,326556.4942832442,
000025950f8a4f09b20e,NGA,NGA.4_1,Nigeria,Anambra,,228863.54184869846,
0000e4ad2f108d44f954,NGA,NGA.14_1,Nigeria,Enugu,,362980.48993375927,
000021ade234a37404fd,NGA,NGA.11_1,Nigeria,Ebonyi,,50421.67085009813,
00000edfd9a2dec946f5,NGA,NGA.23_1,Nigeria,Kogi,,165841.7180092711,
0000b99916543198cba5,NGA,NGA.7_1,Nigeria,Benue,,225280.4441654756,
0000d615e344d505bdad,NGA,NGA.19_1,Nigeria,Kaduna,,200167.67930316785,
000068e36c33a400b1bc,NGA,NGA.15_1,Nigeria,Federal Capital Territory,Abuja,226681.2581297624,
000079725cdea9eed340,NGA,NGA.26_1,Nigeria,Nassarawa,,98458.22643943757,
000041ceb852bfc04df8,NGA,NGA.35_1,Nigeria,Taraba,,40897.715779217084,
0000526b9b71ecf80b29,NGA,NGA.32_1,Nigeria,Plateau,,98693.2920551227,
000063fe1d1a23b39d35,NGA,NGA.5_1,Nigeria,Bauchi,,49468.44599502016,
00002e1b6109afe4e5a6,CMR,CMR.6_1,Cameroon,Nord-Ouest,North-West,12261.707357406616,
0000270f8a94f0b1bede,CMR,CMR.9_1,Cameroon,Sud-Ouest,South-West,21654.058613615412,
0000b8d8b4dafdd5cb20,NGA,NGA.9_1,Nigeria,Cross River,,103610.8473789841,
000098adef4a4a4b4374,CMR,CMR.5_1,Cameroon,Littoral,Litoral,108160.45695757213,
00001a9f7acc9d636a36,CMR,CMR.8_1,Cameroon,Ouest,West,89153.63111690716,
000025e4597069f682cb,CMR,CMR.2_1,Cameroon,Centre,Central,193590.88532949984,
00001f45d6db090bbc04,CMR,CMR.10_1,Cameroon,Sud,South,147627.07602446197,
00006e537bac334198a5,GNQ,GNQ.3_1,Equatorial Guinea,Bioko Sur,,736.7801988356254,
0000b7fdc0aaa2e865d2,GNQ,GNQ.2_1,Equatorial Guinea,Bioko Norte,,706.8677523638687,
00002773999585dc88f9,STP,STP.1_1,SÃ£o TomÃ© and PrÃ­ncipe,PrÃ­ncipe,,3064.0843073714013,
00003df978464a208432,STP,STP.2_1,SÃ£o TomÃ© and PrÃ­ncipe,SÃ£o TomÃ©,,7548.801969124405,
00008a0fa9a54731760c,GNQ,GNQ.6_1,Equatorial Guinea,Litoral,,4597.764760391385,
00007786a6b8d88b1157,GNQ,GNQ.4_1,Equatorial Guinea,Centro Sur,,2813.942829518459,
0000ae383ea50e31a5ea,GNQ,GNQ.5_1,Equatorial Guinea,KiÃ©-Ntem,,3743.3023554077918,
00001be814d4348d6623,GNQ,GNQ.7_1,Equatorial Guinea,Wele-Nzas,,6930.323344870757,
0000eecc58c60e2bfd69,GAB,GAB.1_1,Gabon,Estuaire,,776.7380320602772,
00007604878cfa58acee,GAB,GAB.9_1,Gabon,Wouleu-Ntem,Woleu-Ntem,5088.734617183021,
0000f2b17ebd3fdc302b,GAB,GAB.3_1,Gabon,Moyen-OgoouÃ©,,1282.087825000286,
00007134e2b791339504,GAB,GAB.6_1,Gabon,OgoouÃ©-Ivindo,,1360.891079226896,
000013a1583ca0b59341,GAB,GAB.7_1,Gabon,OgoouÃ©-Lolo,,19044.15328547557,
000041c448437b95f5ec,GAB,GAB.2_1,Gabon,Haut-OgoouÃ©,,16436.789803167187,
0000063786ee96409859,COG,COG.12_1,Republic of Congo,Sangha,,2338.647632062435,
00006b5c161efe44295d,CMR,CMR.3_1,Cameroon,Est,East,11166.834921300411,
000000ac1361b5268e55,CAF,CAF.8_1,Central African Republic,MambÃ©rÃ©-KadÃ©Ã¯,Haute-Sangha|MambÃ©rÃ© KadÃ©i,7.703703880310059,
00000ee5809a36127e9b,CAF,CAF.16_1,Central African Republic,Sangha-MbaÃ©rÃ©,Sangha|Sangha-Ã‰conomique|Sangha M'baÃ©rÃ©,3.555555582046509,
000029a251a27e50f87f,COG,COG.7_1,Republic of Congo,Likouala,,74729.15657836433,
000089c112fea7ff3c93,COG,COG.3_1,Republic of Congo,Cuvette-Ouest,,0.0,
000079303b39afc72ba2,COG,COG.4_1,Republic of Congo,Cuvette,,6071.383055679821,
00000595878e537e44ad,COD,COD.2_1,Democratic Republic of the Congo,Ã‰quateur,,670.3005006313324,
00003974b6f6c2b66948,COD,COD.23_1,Democratic Republic of the Congo,Sud-Ubangi,,4951.952705205656,
00001efd85635b94235a,COD,COD.18_1,Democratic Republic of the Congo,Mongala,,0.0,
0000b4e3f1564d04371a,COD,COD.26_1,Democratic Republic of the Congo,Tshuapa,,0.0,
0000c93131fce0830cee,COD,COD.25_1,Democratic Republic of the Congo,Tshopo,,440.00007539987564,
0000b1f4aa4fb61d2348,COD,COD.20_1,Democratic Republic of the Congo,Nord-Ubangi,,0.0,
0000a040890be13281d7,COD,COD.1_1,Democratic Republic of the Congo,Bas-UÃ©lÃ©,,0.0,
00001ad59ec040f20dcf,CAF,CAF.3_1,Central African Republic,Basse-Kotto,,0.0,
00001520d603a4543923,CAF,CAF.9_1,Central African Republic,Mbomou,M'Bomou,1013.8042832612991,
0000daf335a5637b156f,CAF,CAF.13_1,Central African Republic,Ouaka,,128.5956308245659,
00007c6081bc29fffecc,CAF,CAF.12_1,Central African Republic,Ombella-M'Poko,Ombella-Mpoko|Ombella-Mpoko|Ombelle Mpoko,3568.4164303344833,
00005d43643478cab468,CAF,CAF.7_1,Central African Republic,Lobaye,,0.0,
00003e6190ed677a4eab,CAF,CAF.2_1,Central African Republic,Bangui,,1789.5798641560123,
00006e02d41522947da6,CAF,CAF.15_1,Central African Republic,Ouham,,4.73846161365509,
0000c3db4d2a7c0a750b,CAF,CAF.14_1,Central African Republic,Ouham-PendÃ©,,0.0,
00005bf3c3cfea95170f,CAF,CAF.6_1,Central African Republic,KÃ©mo,KÃ©mo-Gribingui|KÃ©mo-Ibingui,0.0,
0000bcc5b7361d8466f0,CAF,CAF.10_1,Central African Republic,Nana-GrÃ©bizi,Nana-Gribingui|Gribingui|Gribingui-Ã‰conomique|Ibingui|Nana Gribizi,1901.511360168457,
00009d106bf3c7348814,CAF,CAF.5_1,Central African Republic,Haute-Kotto,,1663.9879830479622,
000078f95389c40d7aa6,CAF,CAF.1_1,Central African Republic,Bamingui-Bangoran,Bamingui-Bangora|N'DÃ©lÃ©|NdÃ©lÃ©,0.0,
000017fa49bf878f0495,CAF,CAF.17_1,Central African Republic,Vakaga,Birao,81.25348722934723,
0000822373c7d739bb1d,TCD,TCD.18_1,Chad,Salamat,,0.0,
0000669ff2dd5fd626c5,TCD,TCD.16_1,Chad,Moyen-Chari,,1930.9801415205002,
00005c4bd53a55ca76b7,TCD,TCD.7_1,Chad,GuÃ©ra,Guera|Baguirmi,5593.781499862671,
0000dc4f8859096f9183,TCD,TCD.13_1,Chad,Mandoul,,371.28429794311523,
0000e16bba014f27175a,TCD,TCD.12_1,Chad,Logone Oriental,Logone-Oriental,10921.72704821825,
0000acef020b7017401c,TCD,TCD.11_1,Chad,Logone Occidental,Logone-Occidental,2798.021890848875,
00003e7e5c9b2223d7ed,TCD,TCD.20_1,Chad,TandjilÃ©,Tandjile,19.85527139902115,
0000b4384a316e0e38e0,TCD,TCD.4_1,Chad,Chari-Baguirmi,,5396.155516184779,
000059cfee45c012798d,TCD,TCD.14_1,Chad,Mayo-Kebbi Est,,867.9285395117367,
000098ab3a5abe215e6d,TCD,TCD.15_1,Chad,Mayo-Kebbi Ouest,,1542.5641117095947,
00003af4f9497d8f16c6,CMR,CMR.4_1,Cameroon,ExtrÃªme-Nord,Extreme-North,104206.81669344522,
00007c35f4157aa5ba83,CMR,CMR.7_1,Cameroon,Nord,North,24838.95105501764,
0000ada3abdf7978211d,CMR,CMR.1_1,Cameroon,Adamaoua,Adamoua|Adamaua|Adamawa,42501.39038079977,
000046b4e30b2e3200e3,CAF,CAF.11_1,Central African Republic,Nana-MambÃ©rÃ©,Bouar-Baboua|Buar-Baboua|Nana NambÃ©rÃ©,2163.477704524994,
00000867a59d56218d59,NGA,NGA.2_1,Nigeria,Adamawa,,319403.9282880053,
000073643076e8624903,NGA,NGA.8_1,Nigeria,Borno,,197195.30617006903,
000009270cb3ea6b09f7,NGA,NGA.16_1,Nigeria,Gombe,,73600.00367812655,
0000b23f872544d8fbf4,NGA,NGA.36_1,Nigeria,Yobe,,116180.37802228332,
00001dc71b8047efc22f,NER,NER.2_1,Niger,Diffa,,3889.7606493234634,
00006681547ff8353236,NER,NER.8_1,Niger,Zinder,,10231.22972035408,
000020579476e8fc7563,TCD,TCD.10_1,Chad,Lac,,1469.3497713804245,
0000b9fc837d7ca3cf54,TCD,TCD.8_1,Chad,Hadjer-Lamis,,4341.523134350777,
00007ab78b732c2af994,TCD,TCD.9_1,Chad,Kanem,,305.0134933590889,
0000acf66acc0cd20e98,TCD,TCD.1_1,Chad,Barh el Ghazel,,0.0,
