system:index,GID_0,GID_1,NAME_0,NAME_1,VARNAME_1,tier0_urban,tier1_urban,tier2_urban,tier3_urban,tier4_urban,.geo
00009115dd65a31ef699,NGA,NGA.6_1,Nigeria,Bayelsa,,83145.84416993479,817018.0244189742,520332.0643645782,518241.14812303946,149947.47920290535,
00009184c4657478a4b9,NGA,NGA.33_1,Nigeria,Rivers,,66974.66735776435,1274740.0906413319,1769710.0378236412,1547698.2304480567,2009687.4966482345,
0000e770a4f2ecd14d9b,NGA,NGA.17_1,Nigeria,Imo,,1399787.5105723643,2304949.870242852,266502.668751427,221053.26505756326,90714.36720693299,
00004dacbba479e051a8,NGA,NGA.1_1,Nigeria,Abia,,540625.3033975275,871432.2056054848,496792.5079563234,690794.5893129355,47381.86166718855,
00008ee1c94c90c48916,NGA,NGA.3_1,Nigeria,Akwa Ibom,,875567.4318362343,1603880.6647557647,427518.53539698594,357942.07456149097,198362.7391718492,
000025950f8a4f09b20e,NGA,NGA.4_1,Nigeria,Anambra,,413468.8970895886,2476444.691513162,1315566.5692476276,914238.3764399136,233828.91126931654,
0000e4ad2f108d44f954,NGA,NGA.14_1,Nigeria,Enugu,,407638.71962457773,646784.912103493,507365.1964350613,353223.72667475935,159461.21208056752,
000021ade234a37404fd,NGA,NGA.11_1,Nigeria,Ebonyi,,576560.2906520505,183999.98990451047,44976.688199102675,51978.48179627255,63016.100395888534,
00000edfd9a2dec946f5,NGA,NGA.23_1,Nigeria,Kogi,,861953.4120723563,675571.568349243,629364.9998599327,607216.184778813,124028.87408245496,
0000b99916543198cba5,NGA,NGA.7_1,Nigeria,Benue,,428560.3441075585,432025.0167217476,293093.5217631573,422976.62145070283,19090.90763321287,
0000d615e344d505bdad,NGA,NGA.19_1,Nigeria,Kaduna,,729603.2048334443,813419.9644206831,659902.4827646246,1155404.1898185213,1327982.433994178,
000068e36c33a400b1bc,NGA,NGA.15_1,Nigeria,Federal Capital Territory,Abuja,79440.24059145972,156561.29913637857,245266.06594870402,614348.6294980241,1472584.885529538,
000079725cdea9eed340,NGA,NGA.26_1,Nigeria,Nassarawa,,219462.23179315997,230783.4355904656,214978.88576983602,155009.3561793189,115332.63219372457,
000041ceb852bfc04df8,NGA,NGA.35_1,Nigeria,Taraba,,339460.77312958316,118195.94287392443,58572.88741108475,114947.16917116824,77734.06054977026,
0000526b9b71ecf80b29,NGA,NGA.32_1,Nigeria,Plateau,,397432.71189223113,370858.60058556654,312956.84043579095,500324.6603320584,159849.6725791094,
000063fe1d1a23b39d35,NGA,NGA.5_1,Nigeria,Bauchi,,849289.8148853773,493847.4825643934,266114.9891416596,260531.4751724545,144096.609072503,
00002e1b6109afe4e5a6,CMR,CMR.6_1,Cameroon,Nord-Ouest,North-West,603910.7538538506,317528.21014117385,116350.4979015219,86654.58947449276,4264.428564478209,
0000270f8a94f0b1bede,CMR,CMR.9_1,Cameroon,Sud-Ouest,South-West,238574.88255867892,193299.2810842986,225188.6397044232,338984.3554985625,35394.6471416729,
0000b8d8b4dafdd5cb20,NGA,NGA.9_1,Nigeria,Cross River,,696020.1822346922,558517.8104536588,115240.93436702967,196131.4682012331,117916.27901485251,
000098adef4a4a4b4374,CMR,CMR.5_1,Cameroon,Littoral,Litoral,22484.301043905798,49954.433703236944,109567.79577071483,501467.08828334825,2865705.6029550936,
00001a9f7acc9d636a36,CMR,CMR.8_1,Cameroon,Ouest,West,267809.48340881744,373446.8722191265,181924.52118081888,171770.74282514048,47750.12334043667,
000025e4597069f682cb,CMR,CMR.2_1,Cameroon,Centre,Central,12170.637121873855,63086.097059378204,78453.66480426273,269274.6408485092,3496467.193223116,
00001f45d6db090bbc04,CMR,CMR.10_1,Cameroon,Sud,South,27516.363541706167,45604.11762250759,92001.16518701648,102916.58854476738,11832.867773186234,
00006e537bac334198a5,GNQ,GNQ.3_1,Equatorial Guinea,Bioko Sur,,0.0,115.06902648489566,378.083944164657,1347.9514531087775,0.0,
0000b7fdc0aaa2e865d2,GNQ,GNQ.2_1,Equatorial Guinea,Bioko Norte,,0.0,0.0,0.0,0.0,34335.43703711162,
00002773999585dc88f9,STP,STP.1_1,SÃ£o TomÃ© and PrÃ­ncipe,PrÃ­ncipe,,0.0,0.0,0.0,0.0,0.0,
00003df978464a208432,STP,STP.2_1,SÃ£o TomÃ© and PrÃ­ncipe,SÃ£o TomÃ©,,0.0,0.0,0.0,0.0,0.0,
00008a0fa9a54731760c,GNQ,GNQ.6_1,Equatorial Guinea,Litoral,,518.8877512180211,58.68515722596663,396.0240010889203,2480.1533582160623,131693.15166956122,
00007786a6b8d88b1157,GNQ,GNQ.4_1,Equatorial Guinea,Centro Sur,,0.0,80.70772317627566,831.2895487156388,4648.764854953451,16528.941706501042,
0000ae383ea50e31a5ea,GNQ,GNQ.5_1,Equatorial Guinea,KiÃ©-Ntem,,45.61645306592196,250.89049186257083,855.3084949860372,2044.8048044456357,11088.818115786466,
00001be814d4348d6623,GNQ,GNQ.7_1,Equatorial Guinea,Wele-Nzas,,0.0,0.0,0.0,1229.436843896795,28127.376837325566,
0000eecc58c60e2bfd69,GAB,GAB.1_1,Gabon,Estuaire,,179.19671708470423,53787.8271465897,18890.78725647193,64196.329791973636,513599.2606023875,
00007604878cfa58acee,GAB,GAB.9_1,Gabon,Wouleu-Ntem,Woleu-Ntem,0.0,4382.053678398191,22196.07990791585,42339.193168216065,17248.272526118664,
0000f2b17ebd3fdc302b,GAB,GAB.3_1,Gabon,Moyen-OgoouÃ©,,0.0,195.03346317032552,5571.173274039281,18638.415306450657,0.0,
00007134e2b791339504,GAB,GAB.6_1,Gabon,OgoouÃ©-Ivindo,,0.0,3196.4066424915823,8817.306688632912,12997.780888472482,0.0,
000013a1583ca0b59341,GAB,GAB.7_1,Gabon,OgoouÃ©-Lolo,,0.0,414.4474333970421,12069.744285431096,23995.56879933108,0.0,
000041c448437b95f5ec,GAB,GAB.2_1,Gabon,Haut-OgoouÃ©,,189.07854827810507,16632.328215540503,73650.42755086375,151607.97522736643,85457.72906951513,
0000063786ee96409859,COG,COG.12_1,Republic of Congo,Sangha,,15546.407922317387,4000.4769430676506,9941.779333762197,7109.758527531133,61997.490446889715,
00006b5c161efe44295d,CMR,CMR.3_1,Cameroon,Est,East,82672.81657554931,119454.1895779724,115478.47283995313,66929.8518929281,11521.211346649034,
000000ac1361b5268e55,CAF,CAF.8_1,Central African Republic,MambÃ©rÃ©-KadÃ©Ã¯,Haute-Sangha|MambÃ©rÃ© KadÃ©i,192129.16181134636,37553.92699332,411.5366835992098,671.7035525412389,0.0,
00000ee5809a36127e9b,CAF,CAF.16_1,Central African Republic,Sangha-MbaÃ©rÃ©,Sangha|Sangha-Ã‰conomique|Sangha M'baÃ©rÃ©,78962.22166032171,455.24993535993497,1200.9453153377615,0.0,15.93778834026254,
000029a251a27e50f87f,COG,COG.7_1,Republic of Congo,Likouala,,226646.1136015157,93053.25589509844,25669.863695199274,3247.8638516792016,0.0,
000089c112fea7ff3c93,COG,COG.3_1,Republic of Congo,Cuvette-Ouest,,58172.174433437256,31809.058451469748,3748.92474606604,0.0,0.0,
000079303b39afc72ba2,COG,COG.4_1,Republic of Congo,Cuvette,,11112.100235354023,8332.6775247959,15673.84654604041,37607.21647308751,37196.59173929349,
00000595878e537e44ad,COD,COD.2_1,Democratic Republic of the Congo,Ã‰quateur,,659415.9230012656,100560.04632119494,9358.70914703806,2060.506689988145,0.0,
00003974b6f6c2b66948,COD,COD.23_1,Democratic Republic of the Congo,Sud-Ubangi,,990737.0802627335,88335.08613907368,7562.580917861067,0.0,0.0,
00001efd85635b94235a,COD,COD.18_1,Democratic Republic of the Congo,Mongala,,564262.2609953091,20595.609320012372,2568.522272267835,0.0,0.0,
0000b4e3f1564d04371a,COD,COD.26_1,Democratic Republic of the Congo,Tshuapa,,228834.91133641376,232.89639962741197,0.0,0.0,0.0,
0000c93131fce0830cee,COD,COD.25_1,Democratic Republic of the Congo,Tshopo,,613775.4225260606,344719.0222119847,132647.76990962547,120513.95156431838,104145.55294379022,
0000b1f4aa4fb61d2348,COD,COD.20_1,Democratic Republic of the Congo,Nord-Ubangi,,428881.8031272403,24884.477341199115,1449.57317650419,0.0,0.0,
0000a040890be13281d7,COD,COD.1_1,Democratic Republic of the Congo,Bas-UÃ©lÃ©,,502176.3184947825,5020.902758231758,0.0,0.0,0.0,
00001ad59ec040f20dcf,CAF,CAF.3_1,Central African Republic,Basse-Kotto,,49460.269360288854,1395.6453690005583,0.0,0.0,0.0,
00001520d603a4543923,CAF,CAF.9_1,Central African Republic,Mbomou,M'Bomou,67936.11919473505,4647.305434805659,93.90395734714252,0.0,0.0,
0000daf335a5637b156f,CAF,CAF.13_1,Central African Republic,Ouaka,,60929.80672093071,34560.34948993736,6836.11308592159,516.5063220474084,0.0,
00007c6081bc29fffecc,CAF,CAF.12_1,Central African Republic,Ombella-M'Poko,Ombella-Mpoko|Ombella-Mpoko|Ombelle Mpoko,65025.37934706303,128733.93727988267,338754.49150336755,253495.27004456904,30905.722144257354,
00005d43643478cab468,CAF,CAF.7_1,Central African Republic,Lobaye,,133149.72980112294,1604.130197516146,0.0,0.0,0.0,
00003e6190ed677a4eab,CAF,CAF.2_1,Central African Republic,Bangui,,0.0,3599.408725147601,46721.80951192448,108758.90629891655,153347.6271855896,
00006e02d41522947da6,CAF,CAF.15_1,Central African Republic,Ouham,,131899.9055057097,17841.813391734984,602.3215831803067,0.0,0.0,
0000c3db4d2a7c0a750b,CAF,CAF.14_1,Central African Republic,Ouham-PendÃ©,,113976.51301505258,6001.883394989179,2062.41223778305,738.3025453908099,0.0,
00005bf3c3cfea95170f,CAF,CAF.6_1,Central African Republic,KÃ©mo,KÃ©mo-Gribingui|KÃ©mo-Ibingui,50734.43686066389,923.8912454363419,313.94362709001945,0.0,0.0,
0000bcc5b7361d8466f0,CAF,CAF.10_1,Central African Republic,Nana-GrÃ©bizi,Nana-Gribingui|Gribingui|Gribingui-Ã‰conomique|Ibingui|Nana Gribizi,13721.620705815509,9349.536956730237,3748.583398829678,263.05848412839913,0.0,
00009d106bf3c7348814,CAF,CAF.5_1,Central African Republic,Haute-Kotto,,14970.078500249994,38983.93245356638,4068.1506425392263,1838.2014014436456,70.31371480931962,
000078f95389c40d7aa6,CAF,CAF.1_1,Central African Republic,Bamingui-Bangoran,Bamingui-Bangora|N'DÃ©lÃ©|NdÃ©lÃ©,7969.64671055028,9614.81934391764,0.0,313.64427556087446,0.0,
000017fa49bf878f0495,CAF,CAF.17_1,Central African Republic,Vakaga,Birao,13291.111916951148,0.0,0.0,0.0,0.0,
0000822373c7d739bb1d,TCD,TCD.18_1,Chad,Salamat,,51622.3138110364,18632.467702085807,0.0,0.0,0.0,
0000669ff2dd5fd626c5,TCD,TCD.16_1,Chad,Moyen-Chari,,90385.75686588191,71042.22927355733,20566.155175665284,1582.0354137292866,0.0,
00005c4bd53a55ca76b7,TCD,TCD.7_1,Chad,GuÃ©ra,Guera|Baguirmi,23844.113216606467,24715.095648225823,9193.3789800532,0.0,0.0,
0000dc4f8859096f9183,TCD,TCD.13_1,Chad,Mandoul,,105300.06308177482,32227.06930651716,8794.24732241784,0.0,0.0,
0000e16bba014f27175a,TCD,TCD.12_1,Chad,Logone Oriental,Logone-Oriental,79168.38513996788,57476.36309697037,25761.66098324643,12673.360644160784,7057.945238702812,
0000acef020b7017401c,TCD,TCD.11_1,Chad,Logone Occidental,Logone-Occidental,94272.72220236344,48537.37544330446,234.62046017860206,0.0,0.0,
00003e7e5c9b2223d7ed,TCD,TCD.20_1,Chad,TandjilÃ©,Tandjile,99828.64296586173,18400.684766331906,2992.3166801624006,0.0,880.7184086439806,
0000b4384a316e0e38e0,TCD,TCD.4_1,Chad,Chari-Baguirmi,,29168.624616177196,19136.61289040605,19624.91853226944,25643.849177343498,10468.611923612283,
000059cfee45c012798d,TCD,TCD.14_1,Chad,Mayo-Kebbi Est,,70896.37637104707,63347.00450150119,13851.098348763608,0.0,301.31133052562984,
000098ab3a5abe215e6d,TCD,TCD.15_1,Chad,Mayo-Kebbi Ouest,,94257.04734574075,23786.597324927487,1201.3432992388105,0.0,0.0,
00003af4f9497d8f16c6,CMR,CMR.4_1,Cameroon,ExtrÃªme-Nord,Extreme-North,453970.47787139897,365609.1580777661,245895.5130308002,188473.83348359092,33101.556550648595,
00007c35f4157aa5ba83,CMR,CMR.7_1,Cameroon,Nord,North,191026.06729984537,216715.67832645724,162407.088153691,220158.02656503348,179365.4030722121,
0000ada3abdf7978211d,CMR,CMR.1_1,Cameroon,Adamaoua,Adamoua|Adamaua|Adamawa,109053.0448956673,107334.32537650147,95397.3387275424,80650.5262216724,26145.122233560793,
000046b4e30b2e3200e3,CAF,CAF.11_1,Central African Republic,Nana-MambÃ©rÃ©,Bouar-Baboua|Buar-Baboua|Nana NambÃ©rÃ©,61594.434098651385,29459.298924980692,6592.56635374484,264.5631432381578,760.6190368097037,
00000867a59d56218d59,NGA,NGA.2_1,Nigeria,Adamawa,,613176.2408486246,300097.92782465095,396499.15673186915,505420.5081538064,237849.9879402798,
000073643076e8624903,NGA,NGA.8_1,Nigeria,Borno,,1302916.7006520405,159561.93616918725,332505.8309564992,442102.46782128955,514862.65410909726,
000009270cb3ea6b09f7,NGA,NGA.16_1,Nigeria,Gombe,,338321.56177746534,454356.82982578874,192615.55315317254,181901.46629176458,99747.82035321975,
0000b23f872544d8fbf4,NGA,NGA.36_1,Nigeria,Yobe,,214854.39800977136,146676.07800044672,249217.28887665347,271931.81500021176,106129.5639767178,
00001dc71b8047efc22f,NER,NER.2_1,Niger,Diffa,,33671.07481081817,9644.224259142706,22365.31436209935,21091.967172360328,2332.899399367222,
00006681547ff8353236,NER,NER.8_1,Niger,Zinder,,281718.06638110173,115784.5212900607,120948.57867540162,250732.6012401908,210314.8572525357,
000020579476e8fc7563,TCD,TCD.10_1,Chad,Lac,,14702.812592126586,7579.3670900060515,829.0660881714911,0.0,0.0,
0000b9fc837d7ca3cf54,TCD,TCD.8_1,Chad,Hadjer-Lamis,,72163.98289736941,14088.299169529606,2380.532013650499,970.8754040559645,6348.031488058296,
00007ab78b732c2af994,TCD,TCD.9_1,Chad,Kanem,,21076.70447549488,4418.699950090487,1352.5187347231933,0.0,0.0,
0000acf66acc0cd20e98,TCD,TCD.1_1,Chad,Barh el Ghazel,,4109.280377314264,37568.24313331143,4320.429171405507,0.0,0.0,
00009570f0b01a3a9075,TCD,TCD.22_1,Chad,Ville de N'Djamena,N'Djamena,57.49625588416196,6439.594535319658,98479.91283347664,220346.35762827366,811017.4916822409,
0000fd665106236d84ac,TCD,TCD.2_1,Chad,Batha,,46694.969998703265,7608.247478719072,0.0,0.0,0.0,
000039b02c55bd96ec33,TCD,TCD.19_1,Chad,Sila,,13650.209018425321,859.0744990598461,0.0,0.0,0.0,
000019d7bb4523a554e0,SDN,SDN.4_1,Sudan,Central Darfur,Zalingei,429797.1952820302,36794.60643556661,46213.526485189526,15843.56334717721,0.0,
00000db0de341657ccbf,SDN,SDN.16_1,Sudan,West Darfur,DÄrfÅ«r al GharbÄ«yah|Gharb DÄrfÅ«r,376011.5264555888,2512.0864484433473,7420.176572594022,58276.002203252385,222146.69623867955,
0000aba16bfdbc7762f5,TCD,TCD.17_1,Chad,OuaddaÃ¯,Ouaddai|OuadaÃ¯,18876.150001984617,41918.91684895613,42542.03500594643,13468.099086433318,7246.540887312014,
0000ac555ceadbca493a,TCD,TCD.23_1,Chad,Wadi Fira,Biltine,80652.53807054207,0.0,0.0,0.0,0.0,
0000c527587703b8d914,TCD,TCD.3_1,Chad,Borkou,Borkou,25012.988848501784,38049.67702908263,20646.08562273706,8470.188973430651,0.0,
0000e2a2691bad497596,TCD,TCD.6_1,Chad,Ennedi Ouest,,13834.193571874594,0.0,0.0,0.0,0.0,
0000616bfaf1685914e3,TCD,TCD.5_1,Chad,Ennedi Est,,25540.233580670756,0.0,0.0,0.0,0.0,
000072b78f2a0fbc9dba,LBY,LBY.6_1,Libya,Al Kufrah,al-Kufra|Kufra|Kofra|Cufra,0.0,0.0,0.0,0.0,0.0,
0000225b57fcce60d28e,TCD,TCD.21_1,Chad,Tibesti,,10.607523012061092,0.0,0.0,0.0,0.0,
00004b1e7457bc4c7322,NER,NER.1_1,Niger,Agadez,AgadÃ¨s,1996.0990177042158,6301.6447734276535,13439.440860000257,29523.990516309605,75059.78260987366,
0000ab8f0af795ee1bc1,DZA,DZA.41_1,Algeria,Tamanghasset,Tamanrasset|Tamenghasset|Tamenghest|Fort Laperrine,0.0,0.0,0.0,0.0,0.0,
000079b624a9c01dd811,NER,NER.6_1,Niger,Tahoua,,161083.00023741683,100511.25695935996,74021.9516123955,131286.65255995968,38255.828060144195,
000073023c8fcb4586e2,NER,NER.4_1,Niger,Maradi,,365859.868705208,191181.7433332311,217620.43559062923,201656.8971590365,156265.57620650294,
0000d86aa1085ab294b8,NGA,NGA.18_1,Nigeria,Jigawa,,646191.2133010457,365676.7149985477,226659.47808256216,405089.1955591294,485678.25802713213,
0000723d38fb21273cc9,NGA,NGA.20_1,Nigeria,Kano,,1960809.2167355379,1574003.4885271103,1003985.2604006015,847323.2810459128,3696698.154782423,
0000610b5ea69a267710,NGA,NGA.21_1,Nigeria,Katsina,,1268079.9571762695,923371.0353278816,795485.2019435182,622750.8444006727,496800.7269424719,
0000d94d8a3f00e63790,NGA,NGA.34_1,Nigeria,Sokoto,,1226872.2755110918,599888.886827236,233136.6005636317,460322.34822163003,248115.3677010425,
0000012b8844096096cb,NGA,NGA.37_1,Nigeria,Zamfara,,707994.7193599072,387445.9749669926,308817.29991816176,292817.2865810865,223508.35079955353,
00008f769bcd71d9168b,NER,NER.7_1,Niger,TillabÃ©ry,TillabÃ©ri,117594.14676488595,111802.68706203072,80339.70298809466,47628.16058872899,16561.6499966952,
0000ebf638a08a7e99f6,NER,NER.3_1,Niger,Dosso,,150659.0890491763,117080.42121924394,106149.46800275355,117429.87376086414,20078.262893096275,
00004e20811d771dfc39,NER,NER.5_1,Niger,Niamey,,0.0,6094.114186814566,18184.51459256778,117610.87537103124,963778.5073199768,
00006d54606fae2ab48b,DZA,DZA.33_1,Algeria,Ouargla,Wargla,0.0,0.0,0.0,0.0,0.0,
000032eaad687ee5d47a,DZA,DZA.22_1,Algeria,Illizi,Polignac|Fort Polignac|Ilizi,0.0,0.0,0.0,0.0,0.0,
000045bd7f6e424ee3b6,LBY,LBY.14_1,Libya,Ghat,Gat,0.0,0.0,0.0,0.0,0.0,
00000666f5049f471c75,LBY,LBY.22_1,Libya,Wadi ash Shati',Wadi Al Shatii|Shati|Wadi ash-Shati'| WÄdÄ« aÅ¡ Å Äá¹­i'| AÅ¡ Å Äá¹­i',0.0,0.0,0.0,0.0,0.0,
0000251b3b814e8b4c40,LBY,LBY.17_1,Libya,Nalut,NÄlÅ«t|Nalut LalÅ«t,0.0,0.0,0.0,0.0,0.0,
0000d8a5d00b3984a451,TUN,TUN.21_1,Tunisia,Tataouine,Foum Tataouine|Tatahouine|Tatuine|TaÅ£ÄwÄ«n,0.0,0.0,0.0,0.0,0.0,
00005a323f59aa68627a,DZA,DZA.18_1,Algeria,El Oued,El Ouadi|El Wad,0.0,0.0,0.0,0.0,0.0,
0000638ca12d418af567,TUN,TUN.10_1,Tunisia,Kebili,Kebilli|Qbili|QibilÄ«,0.0,0.0,0.0,0.0,0.0,
0000600e936d1cf4d96a,TUN,TUN.5_1,Tunisia,GabÃ¨s,QÄbis|GabÄs,0.0,0.0,0.0,0.0,0.0,
00009b68f023a9d83a6d,TUN,TUN.14_1,Tunisia,MÃ©denine,MadanÄ«yÄ«n|MadanÄ«n|Medenin,0.0,0.0,0.0,0.0,0.0,
000077cb5b6e52d1523e,TUN,TUN.6_1,Tunisia,Gafsa,Gafá¹£ah|Qafá¹£ah,0.0,0.0,0.0,0.0,0.0,
0000ecc0283050adfab3,TUN,TUN.22_1,Tunisia,Tozeur,Tawzar|Touzar|TÅ«zar,0.0,0.0,0.0,0.0,0.0,
0000ed58bb4c157a03d5,DZA,DZA.42_1,Algeria,TÃ©bessa,Tbessa,0.0,0.0,0.0,0.0,0.0,
0000ce71371588120c0b,DZA,DZA.24_1,Algeria,Khenchela,Khenchela,0.0,0.0,0.0,0.0,0.0,
0000dc15b0a6faf9b3df,DZA,DZA.9_1,Algeria,Biskra,Beskra,0.0,0.0,0.0,0.0,0.0,
0000e12cf1ae0d51448a,DZA,DZA.16_1,Algeria,Djelfa,El Djelfa,0.0,0.0,0.0,0.0,0.0,
0000c27c4952db688c5f,DZA,DZA.25_1,Algeria,Laghouat,,0.0,0.0,0.0,0.0,0.0,
0000b688dfb6c128e5bf,DZA,DZA.20_1,Algeria,GhardaÃ¯a,GhardaSa|Gharday,0.0,0.0,0.0,0.0,0.0,
0000bbea01cd13303cf0,DZA,DZA.26_1,Algeria,M'Sila,Msila,0.0,0.0,0.0,0.0,0.0,
0000943b12b8c39b3cc1,DZA,DZA.43_1,Algeria,Tiaret,Tendouf|Tihert,0.0,0.0,0.0,0.0,0.0,
0000dc32ed271907eadf,DZA,DZA.35_1,Algeria,Relizane,Ghelizane|Ghilizane,0.0,0.0,0.0,0.0,0.0,
00003a746016ffd32728,DZA,DZA.14_1,Algeria,Chlef,El Asnam|OrlÃ©ansville|Ech Cheliff,0.0,0.0,0.0,0.0,0.0,
000094fef22cbfa30171,DZA,DZA.46_1,Algeria,Tissemsilt,Vialar,0.0,0.0,0.0,0.0,0.0,
0000e643484d37b3de29,DZA,DZA.2_1,Algeria,AÃ¯n Defla,Ain Dafla,0.0,0.0,0.0,0.0,0.0,
00007942eaae7537625b,DZA,DZA.45_1,Algeria,Tipaza,Tibaza| Tefessedt,0.0,0.0,0.0,0.0,0.0,
00009c8d53095e02ad48,DZA,DZA.28_1,Algeria,MÃ©dÃ©a,El Mediyya|Lemdiyya,0.0,0.0,0.0,0.0,0.0,
0000fd92a0984f8894cc,DZA,DZA.6_1,Algeria,Batna,,0.0,0.0,0.0,0.0,0.0,
000097566aa1aa72faab,DZA,DZA.11_1,Algeria,Bordj Bou ArrÃ©ridj,Borjbouarirej|Bordi Bou Arreridj,0.0,0.0,0.0,0.0,0.0,
0000abed7ab41e008a53,DZA,DZA.37_1,Algeria,SÃ©tif,Stif,0.0,0.0,0.0,0.0,0.0,
00007390ac61ad72879a,DZA,DZA.12_1,Algeria,Bouira,,0.0,0.0,0.0,0.0,0.0,
0000502c37f0d0f0c8fa,DZA,DZA.47_1,Algeria,Tizi Ouzou,Tizi-ouzou|Tizi Wezzu,0.0,0.0,0.0,0.0,0.0,
0000976df98db45d0aae,DZA,DZA.8_1,Algeria,BÃ©jaÃ¯a,Bougie|Bedjaya|Bidjaia|Bugia|Bujia,0.0,0.0,0.0,0.0,0.0,
0000afbe9b4e6287b790,DZA,DZA.13_1,Algeria,BoumerdÃ¨s,Boumerdas,0.0,0.0,0.0,0.0,0.0,
000086624089902bb150,DZA,DZA.4_1,Algeria,Alger,Algeri|Algiers|Algier|al-Jazair|al-Djazair|El DjazaÃ¯r|Argel|Dzayer|DjezaÃ¯r,0.0,0.0,0.0,0.0,0.0,
00005d867b16841d08f3,DZA,DZA.10_1,Algeria,Blida,El BoulaÃ¯da|Al-Boulaida,0.0,0.0,0.0,0.0,0.0,
0000d85ec622a343b2e0,TUN,TUN.16_1,Tunisia,Nabeul,Cap Bon|Nabil|NÄbol|NÄbul,0.0,0.0,0.0,0.0,0.0,
00005a18aaf54dfbc4c0,TUN,TUN.23_1,Tunisia,Tunis,Tounis|Tunis City|TÅ«nus|TÃºnez|TÃºnis|Tunisi|TÅ«nis,0.0,0.0,0.0,0.0,0.0,
000008af31f7681b08b3,TUN,TUN.1_1,Tunisia,Ariana,Al AryiÄnah|L'Ariana|Tunis Ariana|Al AryÄnah,0.0,0.0,0.0,0.0,0.0,
0000ccbeb18d65d60dde,TUN,TUN.4_1,Tunisia,Bizerte,BanzartBanzart|Bensert|Binzart|Biserta|Bizerta,0.0,0.0,0.0,0.0,0.0,
0000e1fb3aee3a85f643,TUN,TUN.13_1,Tunisia,Manubah,,0.0,0.0,0.0,0.0,0.0,
0000458454fa012d081e,TUN,TUN.2_1,Tunisia,BÃ©ja,BÄjah|BÃ©ja,0.0,0.0,0.0,0.0,0.0,
00006b8fb69094d00003,TUN,TUN.7_1,Tunisia,Jendouba,JendoÃ»bah|Jenduba|Jondouba|JundÅ«bah|Souk-El-Arba|Dschunduba,0.0,0.0,0.0,0.0,0.0,
000078cd8b8ffc710d42,DZA,DZA.39_1,Algeria,Skikda,Philippeville|Skidda,0.0,0.0,0.0,0.0,0.0,
0000d894ba64acb67cc0,DZA,DZA.5_1,Algeria,Annaba,Anaba|Bona|BÃ´ne,0.0,0.0,0.0,0.0,0.0,
0000b2c85ad8beac27af,DZA,DZA.19_1,Algeria,El Tarf,Et Tarf|El Taref,0.0,0.0,0.0,0.0,0.0,
0000d19162bca6986ba8,DZA,DZA.21_1,Algeria,Guelma,,0.0,0.0,0.0,0.0,0.0,
0000f175f373f193e08a,DZA,DZA.40_1,Algeria,Souk Ahras,Souk-Ahras|Souq Ahras,0.0,0.0,0.0,0.0,0.0,
000085154b54465b369f,DZA,DZA.34_1,Algeria,Oum el Bouaghi,Oum el Bouagui|Canrobert,0.0,0.0,0.0,0.0,0.0,
0000dc73e5470e0d33db,DZA,DZA.15_1,Algeria,Constantine,Constantina|Costatina|Qoussantina|Qacentina,0.0,0.0,0.0,0.0,0.0,
000033406c7bf6d23640,DZA,DZA.29_1,Algeria,Mila,,0.0,0.0,0.0,0.0,0.0,
00001df1331d4cea59d1,DZA,DZA.23_1,Algeria,Jijel,Djidjel| Djidjelli,0.0,0.0,0.0,0.0,0.0,
0000afa6291168a7398b,TUN,TUN.9_1,Tunisia,KassÃ©rine,Al Qaá¹£rayn|Al Gaá¹£rÄ«n|Al Qasrin|Kasserim|Al Qaá¹£rayn|Sbeitla,0.0,0.0,0.0,0.0,0.0,
000048fb9a8564a20609,TUN,TUN.18_1,Tunisia,Sidi Bou Zid,SÄ«dÄ« BÅ« Zayd|Qamudah|Sidi BoÃ» Sa`Ã®d|Sidi Buzid|Sidi BÅ« Sa`Ä«d|SÄ«dÄ« BÅ« Zayd|Sidi Bu Said,0.0,0.0,0.0,0.0,0.0,
000052368a896a7f5072,TUN,TUN.11_1,Tunisia,Le Kef,Al KÄf|El Kef|Kaf|Kef,0.0,0.0,0.0,0.0,0.0,
00009d52215827d48410,TUN,TUN.19_1,Tunisia,Siliana,SiliÄnah|SilyÄnah,0.0,0.0,0.0,0.0,0.0,
00003a1c0f3cd322bad3,TUN,TUN.8_1,Tunisia,Kairouan,Al QayrawÄn|Al QÄ«rwÄn|QairouÃ¢n|KairuÃ£|Kairouwan,0.0,0.0,0.0,0.0,0.0,
0000dda381b4116f31af,TUN,TUN.24_1,Tunisia,Zaghouan,Tunis South|Zachouan|Zaguan|ZaghwÄn|Saghuan,0.0,0.0,0.0,0.0,0.0,
0000533b7744e5d65c0e,TUN,TUN.20_1,Tunisia,Sousse,Sousa|Sussa|Susse|Susa|SÅ«sah,0.0,0.0,0.0,0.0,0.0,
0000f977e586c7bc0a45,TUN,TUN.3_1,Tunisia,Ben Arous (Tunis Sud),Bin `ArÅ«s|Ben Arous|Tunis Ben Arous,0.0,0.0,0.0,0.0,0.0,
0000ec95125f740ee3e6,TUN,TUN.12_1,Tunisia,Mahdia,Al MadÄ«yah|Al Mahdiyya|MahdiÃ¢h,0.0,0.0,0.0,0.0,0.0,
0000e898bbff0a99c744,TUN,TUN.15_1,Tunisia,Monastir,Al MunastÄ«r,0.0,0.0,0.0,0.0,0.0,
