system:index,GID_0,GID_1,NAME_0,NAME_1,VARNAME_1,tier0_rural,tier1_rural,tier2_rural,tier3_rural,tier4_rural,.geo
0000c27beff12c9248fa,LBR,LBR.2_1,Liberia,Bong,,225141.47679547235,52569.3299756571,1294.0367373915262,2604.8638368775682,135.5349473561654,
000054bf1264cdd7cbb3,LBR,LBR.8_1,Liberia,Lofa,,215115.87200881442,22658.92015953358,0.0,0.0,0.0,
0000b8870bad030fd0ba,CIV,CIV.4_1,CÃ´te d'Ivoire,DenguÃ©lÃ©,,66212.68720747982,9518.476877764093,6004.639417353799,21837.756621963952,135463.84426157328,
0000a50fa2869366876b,CIV,CIV.12_1,CÃ´te d'Ivoire,Woroba,,438102.5287418187,39142.0186475651,15505.672240167369,63476.18600313381,182727.45602282966,
0000b9090754a59a1575,CIV,CIV.9_1,CÃ´te d'Ivoire,Sassandra-MarahouÃ©,,916707.5106156793,153181.73554581898,23081.663244782616,142788.9510599479,253843.22892422264,
0000b2e1df0c1568c2c8,CIV,CIV.11_1,CÃ´te d'Ivoire,VallÃ©e du Bandama,,285818.8902829805,75343.42914230266,25279.54781551531,94079.21727467267,416370.6562689366,
0000656b0e363a060add,CIV,CIV.6_1,CÃ´te d'Ivoire,Lacs,,305261.6402618161,28896.51445411897,8279.121709824389,99267.38939870815,526060.8423012525,
0000701e3d5d38823afb,CIV,CIV.13_1,CÃ´te d'Ivoire,Yamoussoukro,,11514.073587609155,13880.773651696623,2906.7057889522657,9506.42271776102,134779.00163841888,
000092c509a76a18ea90,CIV,CIV.7_1,CÃ´te d'Ivoire,Lagunes,,393256.38044730504,63377.9680920244,29796.78359266827,157649.16939827387,317298.6606099811,
00006963ce9fa7537179,CIV,CIV.5_1,CÃ´te d'Ivoire,GÃ´h-Djiboua,,364870.8675881822,86709.13138368547,29479.356355313663,165303.02324453127,373324.1108269488,
00001d89e5cdde269603,CIV,CIV.1_1,CÃ´te d'Ivoire,Abidjan,,1655.8428359014356,6286.081692847717,6089.780944007691,20368.98787238588,101323.23361916064,
0000a66c4948401503de,CIV,CIV.3_1,CÃ´te d'Ivoire,ComoÃ©,,312232.7636578657,60158.138444967386,26376.97342889898,125683.61254503755,305233.29256257194,
000026df4ecb8fbc35c3,GHA,GHA.10_1,Ghana,Western,,380541.47856179264,200581.79273858687,86867.53975518853,337526.7986361384,343762.7993744785,
0000c35f47912db7c5b6,GHA,GHA.2_1,Ghana,Brong Ahafo,,336590.49609092,172350.66756829782,94856.19763985735,353100.4804835707,348357.03260443866,
0000950f91de922668c8,CIV,CIV.14_1,CÃ´te d'Ivoire,Zanzan,,348934.1722203791,27460.33270983651,19188.920041612033,119909.98322602086,308800.4564809031,
00008053294388014a85,GHA,GHA.9_1,Ghana,Volta,,269701.7398321497,121469.07281077982,76495.64576407248,377313.107535164,547788.1757265656,
00007dd09fb93783d97c,GHA,GHA.1_1,Ghana,Ashanti,,315822.7993251409,169700.73589280588,72934.01834975815,371511.2544651923,434695.82410683203,
0000cc7e8b9a4f17a1d4,GHA,GHA.4_1,Ghana,Eastern,,272694.8280263347,129388.8060108276,92637.36001753021,413980.6389193277,443594.1650318799,
0000f7f5c50752361d6c,GHA,GHA.3_1,Ghana,Central,,48562.115881518774,84422.6661618673,46575.31107202932,255665.2360442921,392947.4668537596,
00009a7340ea9f9a76f8,GHA,GHA.5_1,Ghana,Greater Accra,,2814.425199826425,12925.172141732348,7070.628887823604,73352.97504882579,215912.3554127043,
00000c7405ce08e51702,TGO,TGO.3_1,Togo,Maritime,RÃ©gion Maritime,196579.22990743077,88261.08304859907,30818.17356652139,111781.11207762321,49786.228820291675,
0000e3df791696cbba8c,BEN,BEN.8_1,Benin,Littoral,,0.0,0.0,0.0,0.0,56.770423498803254,
0000a8eddbe2b4857417,BEN,BEN.3_1,Benin,Atlantique,,177236.32080787676,95335.0445422205,38122.30367927083,125447.27277241868,104009.76510940208,
0000888616bbacfa4bbc,BEN,BEN.9_1,Benin,Mono,,101691.31182289368,46905.26276571662,13052.314204105647,26958.66761599113,4018.248178763307,
0000bf8d2448e9ed0d55,TGO,TGO.4_1,Togo,Plateaux,RÃ©gion des Plateaux,833990.5564118489,88236.05372425994,34497.635323377996,109598.59202008127,26805.157751167335,
0000ef6418c19db6364a,BEN,BEN.7_1,Benin,Kouffo,Couffo,208577.98198189668,28259.535927856243,3144.992431194293,7454.00952874537,617.46678414094,
00004d0b034b83cbcc40,BEN,BEN.10_1,Benin,OuÃ©mÃ©,,70585.36498465361,27410.244777642576,14669.286021259264,24775.852624964613,2973.503415235985,
00007a53e783ca808e01,BEN,BEN.12_1,Benin,Zou,,214841.05409654535,30146.54353556803,7556.620764138366,10830.359440250711,3439.1704091853007,
00009106634d70aaeb2d,BEN,BEN.11_1,Benin,Plateau,,271867.00829407165,66944.91252603411,9682.518483240432,13855.571550508932,736.8339287665178,
0000464eb5e9b0693a2f,BEN,BEN.5_1,Benin,Collines,,343740.44935363403,48177.48318648505,15600.297241571685,42715.58162121321,3487.9293689966635,
0000f75b01818ef10c75,TGO,TGO.1_1,Togo,Centre,"RÃ©gion Centrale, RÃ©gion du Centre",286476.0145570386,57434.55046084223,27636.464686044226,82949.56693443973,44383.69567854086,
0000ea598ff996305f7c,TGO,TGO.2_1,Togo,Kara,RÃ©gion de la Kara,461765.5041422924,84206.38506120343,35079.78930190838,94561.5048132639,88208.81256286455,
00005adaeb3c2d863410,BEN,BEN.2_1,Benin,Atakora,,698126.0602894878,57286.149639803334,29856.681003280144,57029.58259179673,14254.998527298436,
000026bb99e27bcda8e6,BEN,BEN.6_1,Benin,Donga,,353826.9183935747,52177.937861909304,29419.10605737503,79916.65094980299,24027.052780509443,
0000dfdfda48763359e2,BEN,BEN.4_1,Benin,Borgou,,835406.014492284,57856.121546141614,21078.56007431234,52389.851921108726,56540.09076408937,
0000faffcfa259c87575,BEN,BEN.1_1,Benin,Alibori,,735765.4901274536,21091.63322081909,4988.977771551503,13666.714830616347,2600.976969008394,
0000b6540229192ca1b6,NGA,NGA.28_1,Nigeria,Ogun,,336636.45394618605,215093.38297006107,91700.44451853335,353522.7461351797,189272.68094144439,
0000712fa9c4693c1e70,NGA,NGA.31_1,Nigeria,Oyo,,1375620.5468393879,221330.36745397066,50401.15234642726,124019.83605281221,62868.68163597675,
00008754aea269f091a6,NGA,NGA.24_1,Nigeria,Kwara,,940630.2578420612,160949.0295710034,75335.18345966769,125345.13739546275,155405.2258148799,
0000cff2cf340fc25c68,NGA,NGA.27_1,Nigeria,Niger,,3065334.851512318,198576.6938336665,73624.3677684406,185382.98614431353,135763.57103557454,
000086db067f7e7fba7a,NGA,NGA.22_1,Nigeria,Kebbi,,2187267.8140764185,142837.31825643437,62659.00922158868,177754.89630770177,98403.03536653004,
0000ade5866d5f103b3e,NGA,NGA.30_1,Nigeria,Osun,,437229.807216046,133053.85496139017,59352.047617596014,118336.20429214012,49534.27605637016,
00009ee63f56e1377cab,NGA,NGA.13_1,Nigeria,Ekiti,,217514.35961225125,75471.10378950351,16151.723499149886,14531.42274146312,1696.9774310147577,
0000e5b6f385e54dee20,NGA,NGA.29_1,Nigeria,Ondo,,821085.9400607791,127263.25467609956,42517.93782194771,106262.52961255828,51077.49373192992,
000078a6d5139a28657b,NGA,NGA.25_1,Nigeria,Lagos,,8491.763114230007,14840.994490278315,11928.095348428544,41225.739503427656,64421.48319343946,
0000f25430d07d644919,NGA,NGA.12_1,Nigeria,Edo,,503586.17962941015,225929.76160500117,117260.69150936646,288812.889591968,151278.9131926384,
000015f1463bd1f68b4a,NGA,NGA.10_1,Nigeria,Delta,,164670.26222934457,92364.67809267962,62675.15291702227,267600.85987837636,375136.8244185076,
00009115dd65a31ef699,NGA,NGA.6_1,Nigeria,Bayelsa,,32128.028083157005,59595.66686421101,49452.68510476527,155346.34866160108,159187.4818921865,
00009184c4657478a4b9,NGA,NGA.33_1,Nigeria,Rivers,,63555.350991242,229640.02705409197,137018.15953821444,244674.71488060948,420411.5135031129,
0000e770a4f2ecd14d9b,NGA,NGA.17_1,Nigeria,Imo,,714949.2161884443,282771.1450158006,97045.06702256107,268268.718068622,185922.3815651456,
00004dacbba479e051a8,NGA,NGA.1_1,Nigeria,Abia,,590236.859711658,390510.47387292265,158094.7566491595,269805.80919489753,56794.12105848985,
00008ee1c94c90c48916,NGA,NGA.3_1,Nigeria,Akwa Ibom,,1306444.4060949893,553783.5162957243,157464.0598118328,343375.8155345027,56278.13081433441,
000025950f8a4f09b20e,NGA,NGA.4_1,Nigeria,Anambra,,200636.4527730107,167666.94727714258,80665.5623600015,154453.87387490313,43849.32501848113,
0000e4ad2f108d44f954,NGA,NGA.14_1,Nigeria,Enugu,,1630874.9018343482,452572.6459108914,168891.489533306,272140.88926569343,122404.94955955597,
000021ade234a37404fd,NGA,NGA.11_1,Nigeria,Ebonyi,,2003760.0826256503,96703.00405287865,21513.897193900742,52928.851540537275,51444.77806586528,
00000edfd9a2dec946f5,NGA,NGA.23_1,Nigeria,Kogi,,1629380.742395521,177966.7972599272,52011.3298370516,64374.995902443035,27614.79695918454,
0000b99916543198cba5,NGA,NGA.7_1,Nigeria,Benue,,4051037.801390066,244495.65242787867,81109.57593844668,189233.74608774856,71530.51907695227,
0000d615e344d505bdad,NGA,NGA.19_1,Nigeria,Kaduna,,3370378.218529442,314486.0931398,122265.75923416589,284751.32910138124,208165.7549777114,
000068e36c33a400b1bc,NGA,NGA.15_1,Nigeria,Federal Capital Territory,Abuja,403647.9421884109,123379.91664134189,49432.46862511463,148865.94715103947,229874.24864076532,
000079725cdea9eed340,NGA,NGA.26_1,Nigeria,Nassarawa,,1358603.697467241,108802.77796603004,54695.62812869834,126772.8444389812,137677.40642902016,
000041ceb852bfc04df8,NGA,NGA.35_1,Nigeria,Taraba,,2378039.3865544437,57274.54027945269,25918.77710606474,62751.629265176285,87057.50594214207,
0000526b9b71ecf80b29,NGA,NGA.32_1,Nigeria,Plateau,,2587459.4178375714,104618.7263179482,48080.67563772524,127066.54044732197,61447.55968633965,
000063fe1d1a23b39d35,NGA,NGA.5_1,Nigeria,Bauchi,,4802107.796375126,79240.21142568428,19327.3872155933,45759.72896709244,37410.79479958747,
00002e1b6109afe4e5a6,CMR,CMR.6_1,Cameroon,Nord-Ouest,North-West,1228641.0661922037,18826.11676156266,4090.237173634168,4890.128840568458,0.0,
0000270f8a94f0b1bede,CMR,CMR.9_1,Cameroon,Sud-Ouest,South-West,719469.7727092814,35442.32965545675,10995.45411755431,53385.02583372986,53231.25487160462,
0000b8d8b4dafdd5cb20,NGA,NGA.9_1,Nigeria,Cross River,,2287977.1809298117,139911.3730613699,23512.46164911068,26855.044348670825,15697.34050034436,
000098adef4a4a4b4374,CMR,CMR.5_1,Cameroon,Littoral,Litoral,242702.97690330306,69061.96683281363,29115.474238790845,60952.728430293224,187881.47143730894,
00001a9f7acc9d636a36,CMR,CMR.8_1,Cameroon,Ouest,West,1036910.8376932817,107745.81559380834,24488.34153735509,29611.300115758633,838.7477887914478,
000025e4597069f682cb,CMR,CMR.2_1,Cameroon,Centre,Central,886342.8501127926,124907.32437742534,41572.59792039331,103447.91807114724,151452.0866326607,
00001f45d6db090bbc04,CMR,CMR.10_1,Cameroon,Sud,South,483524.3354994794,81762.42005742935,26277.393036288282,54312.32822893672,30768.037752709915,
00006e537bac334198a5,GNQ,GNQ.3_1,Equatorial Guinea,Bioko Sur,,5098.509924068527,1147.5745809800533,475.4237549774508,3442.7237429401607,15802.455574504336,
0000b7fdc0aaa2e865d2,GNQ,GNQ.2_1,Equatorial Guinea,Bioko Norte,,79.22459594086307,383.6396271946808,1033.830317307014,2003.250497361822,207716.81549631,
00002773999585dc88f9,STP,STP.1_1,SÃ£o TomÃ© and PrÃ­ncipe,PrÃ­ncipe,,0.0,0.0,0.0,0.0,0.0,
00003df978464a208432,STP,STP.2_1,SÃ£o TomÃ© and PrÃ­ncipe,SÃ£o TomÃ©,,0.0,0.0,0.0,0.0,0.0,
00008a0fa9a54731760c,GNQ,GNQ.6_1,Equatorial Guinea,Litoral,,31999.66387921018,5354.1508869796635,2347.4896182406565,8285.28132547419,116895.8724958415,
00007786a6b8d88b1157,GNQ,GNQ.4_1,Equatorial Guinea,Centro Sur,,54511.14205018223,5513.509767839029,3075.7919526381775,9209.510413354137,17916.894515634718,
0000ae383ea50e31a5ea,GNQ,GNQ.5_1,Equatorial Guinea,KiÃ©-Ntem,,100282.35957432062,3012.969680718948,1465.4201529567395,5743.483547241871,23379.427526684027,
00001be814d4348d6623,GNQ,GNQ.7_1,Equatorial Guinea,Wele-Nzas,,50725.6010961947,11770.636230376349,4819.020679487876,10111.456360173112,53209.12036482981,
0000eecc58c60e2bfd69,GAB,GAB.1_1,Gabon,Estuaire,,45443.159097504984,14041.26441438728,1015.9380372873543,13407.262158608239,68856.36768313978,
00007604878cfa58acee,GAB,GAB.9_1,Gabon,Wouleu-Ntem,Woleu-Ntem,85580.1854598914,12164.643637582074,6177.492752049092,13882.595180998342,10529.365806233673,
0000f2b17ebd3fdc302b,GAB,GAB.3_1,Gabon,Moyen-OgoouÃ©,,29013.52485006562,5090.165177546615,2911.7035880446156,8818.702303898863,4120.300156274921,
00007134e2b791339504,GAB,GAB.6_1,Gabon,OgoouÃ©-Ivindo,,24212.54595251634,6005.18699288499,1834.7741775575882,6235.490520304952,5833.3777606851345,
000013a1583ca0b59341,GAB,GAB.7_1,Gabon,OgoouÃ©-Lolo,,17938.875346793735,8867.895417270256,3557.261461065308,9089.601030484362,4159.465771937331,
000041c448437b95f5ec,GAB,GAB.2_1,Gabon,Haut-OgoouÃ©,,49060.427903387594,21932.062539178194,10455.387157049154,21124.039696769276,25326.057897154908,
0000063786ee96409859,COG,COG.12_1,Republic of Congo,Sangha,,35519.009093180066,1552.26419535425,227.40176110285196,4024.0224682113294,7237.308222925523,
00006b5c161efe44295d,CMR,CMR.3_1,Cameroon,Est,East,649271.4608456088,11578.893247260092,4054.0606974670804,11864.005222931217,7383.484881469011,
000000ac1361b5268e55,CAF,CAF.8_1,Central African Republic,MambÃ©rÃ©-KadÃ©Ã¯,Haute-Sangha|MambÃ©rÃ© KadÃ©i,259803.85875779742,432.468564504071,42.54870217645845,1288.573211544496,596.6974398930796,
00000ee5809a36127e9b,CAF,CAF.16_1,Central African Republic,Sangha-MbaÃ©rÃ©,Sangha|Sangha-Ã‰conomique|Sangha M'baÃ©rÃ©,70244.04315293334,77.39088494732134,0.0,0.0,0.0,
000029a251a27e50f87f,COG,COG.7_1,Republic of Congo,Likouala,,403784.8775437186,15276.788349519707,5001.096953295458,5391.807652771665,625.1371191619317,
000089c112fea7ff3c93,COG,COG.3_1,Republic of Congo,Cuvette-Ouest,,86813.72770899488,680.5806768382519,930.126925012278,680.5806768382521,612.5226091544268,
000079303b39afc72ba2,COG,COG.4_1,Republic of Congo,Cuvette,,89814.73938876261,4824.90595606696,952.4636355290679,4369.96810050978,36789.73144571037,
00000595878e537e44ad,COD,COD.2_1,Democratic Republic of the Congo,Ã‰quateur,,1240009.919119917,2929.251711979162,308.0237061629936,25.840494036379354,28.555000222537096,
00003974b6f6c2b66948,COD,COD.23_1,Democratic Republic of the Congo,Sud-Ubangi,,1447712.381746641,3194.2849440061327,57.406017939673454,1012.4828884909562,115.96958609267202,
00001efd85635b94235a,COD,COD.18_1,Democratic Republic of the Congo,Mongala,,1353240.9426276044,1178.2157039171673,34.4007331678427,0.0,0.0,
0000b4e3f1564d04371a,COD,COD.26_1,Democratic Republic of the Congo,Tshuapa,,1180708.0444769098,693.1851656776047,83.00779823518859,622.5584867639144,0.0,
0000c93131fce0830cee,COD,COD.25_1,Democratic Republic of the Congo,Tshopo,,1596414.162835247,8328.475625394798,1161.470337913393,3541.7675736371525,275.1790202146336,
0000b1f4aa4fb61d2348,COD,COD.20_1,Democratic Republic of the Congo,Nord-Ubangi,,865788.7759831994,355.1922714373125,158.5068029086075,693.4672627251581,0.0,
0000a040890be13281d7,COD,COD.1_1,Democratic Republic of the Congo,Bas-UÃ©lÃ©,,754279.8987615075,423.50821197483657,0.0,0.0,0.0,
00001ad59ec040f20dcf,CAF,CAF.3_1,Central African Republic,Basse-Kotto,,292813.2956996815,992.6049889279592,0.0,0.0,0.0,
00001520d603a4543923,CAF,CAF.9_1,Central African Republic,Mbomou,M'Bomou,153262.3759547979,1647.0316647241862,21.3898518291443,21.3898518291443,0.0,
0000daf335a5637b156f,CAF,CAF.13_1,Central African Republic,Ouaka,,274190.28559798124,121.10274954108861,1390.0093931056458,1973.1631787134324,1434.2542410986657,
00007c6081bc29fffecc,CAF,CAF.12_1,Central African Republic,Ombella-M'Poko,Ombella-Mpoko|Ombella-Mpoko|Ombelle Mpoko,220326.83115058858,9348.106131268201,2670.2214105700778,1536.6874243829013,771.6096070041722,
00005d43643478cab468,CAF,CAF.7_1,Central African Republic,Lobaye,,206843.7503248067,35.572251441892995,83.64645345106311,0.0,0.0,
00003e6190ed677a4eab,CAF,CAF.2_1,Central African Republic,Bangui,,154.54347595568976,534.3537134739097,1401.539800249714,1156.921893016243,1571.4826533172532,
00006e02d41522947da6,CAF,CAF.15_1,Central African Republic,Ouham,,359437.378915308,24.00998562415251,0.0,131.94108637788983,659.7054318894488,
0000c3db4d2a7c0a750b,CAF,CAF.14_1,Central African Republic,Ouham-PendÃ©,,469491.1265002036,1906.0873196731131,1280.8053111925624,114.4861362245336,1373.1719004966988,
00005bf3c3cfea95170f,CAF,CAF.6_1,Central African Republic,KÃ©mo,KÃ©mo-Gribingui|KÃ©mo-Ibingui,109668.18662114663,206.18922707905742,0.0,367.55470914092876,107.57698804124738,
0000bcc5b7361d8466f0,CAF,CAF.10_1,Central African Republic,Nana-GrÃ©bizi,Nana-Gribingui|Gribingui|Gribingui-Ã‰conomique|Ibingui|Nana Gribizi,126959.53774268551,2158.0515027500155,580.5925362728466,2749.5986151789652,3615.0101315102065,
00009d106bf3c7348814,CAF,CAF.5_1,Central African Republic,Haute-Kotto,,62914.75550885636,40.15655999184071,20.078279995920354,632.4658198714922,1244.8533597470623,
000078f95389c40d7aa6,CAF,CAF.1_1,Central African Republic,Bamingui-Bangoran,Bamingui-Bangora|N'DÃ©lÃ©|NdÃ©lÃ©,41269.25493775676,702.5985216967742,97.28287223493805,118.90128828714651,64.85524815662536,
000017fa49bf878f0495,CAF,CAF.17_1,Central African Republic,Vakaga,Birao,65318.206530586096,107.30966427440278,23.52082310879923,356.9588354016528,494.5575831776824,
0000822373c7d739bb1d,TCD,TCD.18_1,Chad,Salamat,,358249.373568862,1218.3591175535448,807.7987455622516,0.0,0.0,
0000669ff2dd5fd626c5,TCD,TCD.16_1,Chad,Moyen-Chari,,655881.3191138313,1036.5155830419549,499.1192793158396,1130.815365013627,464.9622470884033,
00005c4bd53a55ca76b7,TCD,TCD.7_1,Chad,GuÃ©ra,Guera|Baguirmi,702510.4630661815,12026.444929939511,3608.2718376132057,11995.167985083024,859.1551388610436,
0000dc4f8859096f9183,TCD,TCD.13_1,Chad,Mandoul,,745931.9321866903,244.3085614480229,182.6825378981266,0.0,0.0,
0000e16bba014f27175a,TCD,TCD.12_1,Chad,Logone Oriental,Logone-Oriental,1007221.2567835806,24965.528116446374,3287.173715722146,7097.049432605137,16095.068813379801,
0000acef020b7017401c,TCD,TCD.11_1,Chad,Logone Occidental,Logone-Occidental,725802.9436772994,7839.957412653292,2715.165687794083,1809.3579528149671,3143.6987932223587,
00003e7e5c9b2223d7ed,TCD,TCD.20_1,Chad,TandjilÃ©,Tandjile,772804.8916243257,1332.784479474026,708.739800334674,675.8863080778976,547.2634415252664,
0000b4384a316e0e38e0,TCD,TCD.4_1,Chad,Chari-Baguirmi,,627875.6386152596,21749.188077067,5593.187240224655,26752.81820916008,36730.67460467522,
000059cfee45c012798d,TCD,TCD.14_1,Chad,Mayo-Kebbi Est,,934044.5940850015,2484.514500408859,887.2537853733406,1878.379208686335,1673.5102474029231,
000098ab3a5abe215e6d,TCD,TCD.15_1,Chad,Mayo-Kebbi Ouest,,673323.7881360176,2246.9186299082626,939.9869673292781,3296.066328592949,4824.486452677334,
00003af4f9497d8f16c6,CMR,CMR.4_1,Cameroon,ExtrÃªme-Nord,Extreme-North,3137246.5518320133,92972.37847367972,36030.75409539412,60363.232572246474,10993.613651483007,
00007c35f4157aa5ba83,CMR,CMR.7_1,Cameroon,Nord,North,1720145.9606471488,79220.08323458991,26107.021038009156,51042.15993484995,10629.47731874276,
0000ada3abdf7978211d,CMR,CMR.1_1,Cameroon,Adamaoua,Adamoua|Adamaua|Adamawa,908239.0253786267,23423.86742797972,8412.456450313128,28328.728106622308,7342.200044966876,
000046b4e30b2e3200e3,CAF,CAF.11_1,Central African Republic,Nana-MambÃ©rÃ©,Bouar-Baboua|Buar-Baboua|Nana NambÃ©rÃ©,223626.64338699184,1183.9787567395563,1200.878599383312,134.48027173991352,142.01454943266378,
00000867a59d56218d59,NGA,NGA.2_1,Nigeria,Adamawa,,2218216.6729442365,99840.42454080141,56998.50719369403,115255.73666238147,66837.22129123186,
000073643076e8624903,NGA,NGA.8_1,Nigeria,Borno,,3413383.7554161297,47540.36901900262,16083.022829578747,57415.294460890036,30891.131873127208,
000009270cb3ea6b09f7,NGA,NGA.16_1,Nigeria,Gombe,,2024674.091202929,101193.09566433738,30418.08043527417,84300.50716023149,28927.886314589337,
0000b23f872544d8fbf4,NGA,NGA.36_1,Nigeria,Yobe,,2346238.806437338,62214.70771524357,41142.179213905656,83192.07024569313,27566.003823774143,
00001dc71b8047efc22f,NER,NER.2_1,Niger,Diffa,,677431.4232070157,18334.50780609892,2817.5239153266953,27439.707615313928,33055.59595281482,
00006681547ff8353236,NER,NER.8_1,Niger,Zinder,,3954718.6384433666,34764.46613534447,16206.219397071822,17962.132491278113,20695.220189155876,
000020579476e8fc7563,TCD,TCD.10_1,Chad,Lac,,604094.5079455232,1833.6909426534462,1384.442569245665,892.5803255794654,331.3195892211844,
0000b9fc837d7ca3cf54,TCD,TCD.8_1,Chad,Hadjer-Lamis,,685925.3759184149,16777.906024459087,1089.3588701407227,2127.5763191598444,2015.1969544569965,
00007ab78b732c2af994,TCD,TCD.9_1,Chad,Kanem,,494990.94799448724,1548.0705206090997,220.53604192423612,449.9345697822198,106.12046712013105,
0000acf66acc0cd20e98,TCD,TCD.1_1,Chad,Barh el Ghazel,,352756.30410392,2385.39640009542,1687.6273851015235,2028.3982994008684,0.0,
00009570f0b01a3a9075,TCD,TCD.22_1,Chad,Ville de N'Djamena,N'Djamena,30480.33269863639,41662.94683361905,25650.676045459084,94182.03618529931,71944.89178714302,
0000fd665106236d84ac,TCD,TCD.2_1,Chad,Batha,,651313.0628638016,1094.3623709538483,0.0,496.2212773444856,0.0,
000039b02c55bd96ec33,TCD,TCD.19_1,Chad,Sila,,555043.0149707333,3774.9112396713717,281.02960939203115,4610.404672999031,2863.4638578593585,
000019d7bb4523a554e0,SDN,SDN.4_1,Sudan,Central Darfur,Zalingei,218965.87271765855,65.53151751246587,29.99171060776191,143.21715798484493,233.6474725233696,
00000db0de341657ccbf,SDN,SDN.16_1,Sudan,West Darfur,DÄrfÅ«r al GharbÄ«yah|Gharb DÄrfÅ«r,86277.81635999787,41.71944307753423,220.99424960848464,646.0933239251513,4780.167050094975,
0000aba16bfdbc7762f5,TCD,TCD.17_1,Chad,OuaddaÃ¯,Ouaddai|OuadaÃ¯,958692.5906734911,12148.919310013574,9801.141912813031,9407.223663054298,2142.442519881725,
0000ac555ceadbca493a,TCD,TCD.23_1,Chad,Wadi Fira,Biltine,928549.9742631003,14621.291897642937,4514.01148607481,7468.770770579206,7932.1283059413745,
0000c527587703b8d914,TCD,TCD.3_1,Chad,Borkou,Borkou,114206.90789602028,264.44849091172165,661.1212272793042,330.56061363965205,0.0,
0000e2a2691bad497596,TCD,TCD.6_1,Chad,Ennedi Ouest,,79344.89593148792,539.2329965397465,0.0,0.0,0.0,
0000616bfaf1685914e3,TCD,TCD.5_1,Chad,Ennedi Est,,110149.11545175832,6374.951884049698,1997.680774725257,8078.856074256528,11310.398503959126,
000072b78f2a0fbc9dba,LBY,LBY.6_1,Libya,Al Kufrah,al-Kufra|Kufra|Kofra|Cufra,0.0,0.0,0.0,0.0,0.0,
0000225b57fcce60d28e,TCD,TCD.21_1,Chad,Tibesti,,38597.03140148989,528.4368721699985,116.57478935840037,0.0,0.0,
00004b1e7457bc4c7322,NER,NER.1_1,Niger,Agadez,AgadÃ¨s,368768.491793899,9896.903544533305,2451.320805655309,20137.11589062358,143912.1338269465,
0000ab8f0af795ee1bc1,DZA,DZA.41_1,Algeria,Tamanghasset,Tamanrasset|Tamenghasset|Tamenghest|Fort Laperrine,24.53100646839161,0.0,0.0,0.0,30.664342646821375,
000079b624a9c01dd811,NER,NER.6_1,Niger,Tahoua,,3842728.508960503,124154.88926045396,55730.134625195155,92621.42531489016,94047.4009091269,
000073023c8fcb4586e2,NER,NER.4_1,Niger,Maradi,,3398199.3437080546,34183.978747746434,9720.744472056791,28240.890962835805,40696.055631354255,
0000d86aa1085ab294b8,NGA,NGA.18_1,Nigeria,Jigawa,,3845071.240215125,133550.4907291681,47443.95359749289,127947.10097333873,34305.12171458663,
0000723d38fb21273cc9,NGA,NGA.20_1,Nigeria,Kano,,4520696.411776648,288693.10654304724,75816.90041026105,147634.88996883942,42033.372615967586,
0000610b5ea69a267710,NGA,NGA.21_1,Nigeria,Katsina,,4085748.558674416,126486.3662604711,49187.07665591588,101457.90223067967,36239.98404378636,
0000d94d8a3f00e63790,NGA,NGA.34_1,Nigeria,Sokoto,,2525822.5379098672,80183.97400052629,20452.269067389843,49055.61235603639,12485.847041032326,
0000012b8844096096cb,NGA,NGA.37_1,Nigeria,Zamfara,,2738607.123253476,53428.626510511065,27915.472204134618,47391.89942151512,47167.077108130456,
00008f769bcd71d9168b,NER,NER.7_1,Niger,TillabÃ©ry,TillabÃ©ri,2928690.658605781,180616.44185640936,56458.174760571914,95125.80327035772,70389.61594968002,
0000ebf638a08a7e99f6,NER,NER.3_1,Niger,Dosso,,2131853.4189040544,52064.65581892259,11984.69255720797,13800.56518776557,18059.608092472106,
00004e20811d771dfc39,NER,NER.5_1,Niger,Niamey,,1993.7280332660753,2400.2065863148077,3007.080589325763,11989.662157214985,213840.10755840896,
00006d54606fae2ab48b,DZA,DZA.33_1,Algeria,Ouargla,Wargla,0.0,0.0,0.0,0.0,0.0,
000032eaad687ee5d47a,DZA,DZA.22_1,Algeria,Illizi,Polignac|Fort Polignac|Ilizi,0.0,0.0,0.0,0.0,0.0,
000045bd7f6e424ee3b6,LBY,LBY.14_1,Libya,Ghat,Gat,0.0,0.0,0.0,0.0,0.0,
00000666f5049f471c75,LBY,LBY.22_1,Libya,Wadi ash Shati',Wadi Al Shatii|Shati|Wadi ash-Shati'| WÄdÄ« aÅ¡ Å Äá¹­i'| AÅ¡ Å Äá¹­i',0.0,0.0,0.0,0.0,0.0,
0000251b3b814e8b4c40,LBY,LBY.17_1,Libya,Nalut,NÄlÅ«t|Nalut LalÅ«t,0.0,0.0,0.0,0.0,0.0,
0000d8a5d00b3984a451,TUN,TUN.21_1,Tunisia,Tataouine,Foum Tataouine|Tatahouine|Tatuine|TaÅ£ÄwÄ«n,0.0,0.0,0.0,0.0,0.0,
00005a323f59aa68627a,DZA,DZA.18_1,Algeria,El Oued,El Ouadi|El Wad,0.0,0.0,0.0,0.0,0.0,
0000638ca12d418af567,TUN,TUN.10_1,Tunisia,Kebili,Kebilli|Qbili|QibilÄ«,0.0,0.0,0.0,0.0,0.0,
0000600e936d1cf4d96a,TUN,TUN.5_1,Tunisia,GabÃ¨s,QÄbis|GabÄs,0.0,0.0,0.0,0.0,0.0,
