system:index,GID_0,GID_1,NAME_0,NAME_1,VARNAME_1,noacc14,noacc19,noacc18,noacc17,noacc16,noacc15
00003e379146cd1a6d27,ZAF,ZAF.5_1,South Africa,Limpopo,Noordelike Provinsie|Northern Transvaal|Northern Province,140916.5178,122091.809,81.81569673,81.81569673,81.81569673,81.81569673
00005ac9e9cebddd96b8,BWA,BWA.8_1,Botswana,Kgatleng,,16909.2087,13755.78972,3.534568084,3.534568084,3.534568084,3.534568084
00005e276911e75640c5,BWA,BWA.4_1,Botswana,Gaborone,,0,0,0,0,0,0
00008cf2448b596f3e0b,MOZ,MOZ.2_1,Mozambique,Gaza,,718637.1414,754498.1375,13438.43426,13438.43426,13438.43426,13438.43426
0000a697a7e4ba684ed5,MOZ,MOZ.3_1,Mozambique,Inhambane,,1131267.56,1276139.507,21339.33071,21339.33071,21339.33071,21339.33071
00008a30ff012ad3226e,MOZ,MOZ.6_1,Mozambique,Maputo,,199365.2195,208562.878,1329.728289,1329.728289,1329.728289,1329.728289
00001bb73aee235f0a08,MOZ,MOZ.5_1,Mozambique,Maputo City,,26592.42257,7573.302129,0,0,0,0
0000e0195cc8b3d62c64,SWZ,SWZ.2_1,Swaziland,Lubombo,,86825.72587,86037.703,176.7642596,176.7642596,176.7642596,176.7642596
0000d8885737c2b4f7fa,SWZ,SWZ.4_1,Swaziland,Shiselweni,Shiselwini,87886.03535,105297.3005,1344.235645,1344.235645,1344.235645,1344.235645
0000501a7b9bea3db7bd,SWZ,SWZ.3_1,Swaziland,Manzini,,63813.71011,61328.07875,575.7953034,575.7953034,575.7953034,575.7953034
00006c9211116131aa13,SWZ,SWZ.1_1,Swaziland,Hhohho,,58407.24597,44399.11827,415.8499259,415.8499259,415.8499259,415.8499259
0000e67f111827a5a214,ATF,ATF.2_1,French Southern Territories,ÃŽles Ã‰parses,Glorioso Islands,0,0,0,0,0,0
00000092b7241c98bea3,MDG,MDG.6_1,Madagascar,Toliary,Toleary|Toliary|TulÃ©ar,3397077.415,3850044.998,224010.8009,224010.8009,224010.8009,224010.8009
000024443d1899b9978d,MDG,MDG.3_1,Madagascar,Fianarantsoa,,4620864.162,5252598.812,516749.9285,516749.9285,516749.9285,516749.9285
00009de7b90b24d6643d,MDG,MDG.1_1,Madagascar,Antananarivo,Tananarive,3538772.205,3948066.07,884464.2765,884464.2765,884464.2765,884464.2765
000099159265b8935d5b,MDG,MDG.5_1,Madagascar,Toamasina,Tamatave,2912427.846,3302933.762,462806.8446,462806.8446,462806.8446,462806.8446
00001ab44af459fd7bdc,MYT,MYT.9_1,Mayotte,Kani-Keli,,0,0,0,0,0,0
0000a7f99edc37556a8b,MYT,MYT.4_1,Mayotte,Boueni,,0,0,0,0,0,0
000029a834553d5988d8,MYT,MYT.3_1,Mayotte,Bandrele,,0,0,0,0,0,0
00007467adecea876363,MYT,MYT.6_1,Mayotte,Chirongui,,0,0,0,0,0,0
0000d098b4762d2c0d67,MYT,MYT.16_1,Mayotte,Sada,,0,0,0,0,0,0
0000bcbcaba8ed81efb2,MYT,MYT.14_1,Mayotte,Ouangani,,0,0,0,0,0,0
00000b52da299f882cbc,MYT,MYT.1_1,Mayotte,Acoua,,0,0,0,0,0,0
00001155ceaf4601cc90,MYT,MYT.13_1,Mayotte,Mtsamboro,,0,0,0,0,0,0
0000286f485702b1d323,MYT,MYT.11_1,Mayotte,M'tsangamouji,,0,0,0,0,0,0
000052db57fe7e38669f,MYT,MYT.17_1,Mayotte,Tsingoni,,0,0,0,0,0,0
00003659af12d7b8770d,MYT,MYT.2_1,Mayotte,Bandraboua,,0,0,0,0,0,0
0000e742a3307c87164b,MYT,MYT.10_1,Mayotte,Koungou,,0,0,0,0,0,0
0000536c62b037cdb5a0,MYT,MYT.7_1,Mayotte,Dembeni,,0,0,0,0,0,0
000052202356dce3d73d,MYT,MYT.5_1,Mayotte,Chiconi,,0,0,0,0,0,0
00000849d9a762b31468,MYT,MYT.12_1,Mayotte,Mamoudzou,,0,0,0,0,0,0
000040f125f28397ed8d,MYT,MYT.8_1,Mayotte,Dzaoudzi,,0,0,0,0,0,0
0000e8cea7d27f119489,MYT,MYT.15_1,Mayotte,Pamandzi,,0,0,0,0,0,0
000086eb4fe3da0fcd92,MDG,MDG.2_1,Madagascar,Antsiranana,DiÃ©go-Suarez|Antseranana,1533302.643,1713870.836,128456.8713,128456.8713,128456.8713,128456.8713
0000672af34d6193e94d,SYC,SYC.20_1,Seychelles,Outer Islands,,0,0,0,0,0,0
00000c8f1d07472a4340,SOM,SOM.12_1,Somalia,Nugaal,,62106.02537,71110.49268,52888.45648,52888.45648,52888.45648,52888.45648
00002527432621c9d9ff,SOM,SOM.3_1,Somalia,Banaadir,Benadir,4863.817032,2264.516212,0,0,0,0
0000b3394ce316c7fbc9,SOM,SOM.14_1,Somalia,Shabeellaha Dhexe,Sh. Dhexe| Central Shabele,248334.53,283187.3454,528074.6459,528074.6459,528074.6459,528074.6459
0000e80f11232a3192e2,SOM,SOM.6_1,Somalia,Galguduud,Galgudug,178394.8865,201972.5812,238962.9331,238962.9331,238962.9331,238962.9331
0000d051b5d054fbd408,SOM,SOM.11_1,Somalia,Mudug,Madugh| Mudugh,186020.3554,203081.9788,164023.7732,164023.7732,164023.7732,164023.7732
0000e2c7a232fabd76c3,SOM,SOM.16_1,Somalia,Sool,,119317.691,135079.6387,62217.84097,62217.84097,62217.84097,62217.84097
00005b93e6146cf5b1d7,SOM,SOM.13_1,Somalia,Sanaag,Sanag,276992.6243,306173.7749,45635.10014,45635.10014,45635.10014,45635.10014
00008786f94dc0e22a01,SOM,SOM.4_1,Somalia,Bari,,224523.8939,245792.1669,42642.90691,42642.90691,42642.90691,42642.90691
